u_id,numSentence,numWords,totSentiment,avgSentiment
201355402.14545.14545,1,2,2.0,2.0
201355402.14553.14545,1,7,2.0,2.0
201357101.14868.14868,3,20,5.0,1.6666666666666667
201451784.16688.16688,1,21,1.0,1.0
201453881.16732.16732,7,48,11.0,1.5714285714285714
178779340.8104.8104,1,3,1.0,1.0
178779340.8114.8104,2,20,4.0,2.0
178780025.8159.8159,2,26,3.0,1.5
178780624.8217.8217,6,74,12.0,2.0
178780791.8217.8217,2,19,3.0,1.5
178781123.8261.8261,3,28,4.0,1.3333333333333333
178781328.8508.8508,2,16,3.0,1.5
182195722.17081.17081,1,3,2.0,2.0
182195722.17089.17081,5,41,10.0,2.0
182197806.17191.17191,12,129,28.0,2.3333333333333335
182206245.17658.17658,2,43,3.0,1.5
168890548.4040.4040,1,4,2.0,2.0
168890548.4050.4040,5,87,8.0,1.6
177929520.5275.5275,4,44,8.0,2.0
177930020.5375.5375,2,16,3.0,1.5
177936514.5423.5423,5,31,9.0,1.8
146397004.6583.6583,1,2,2.0,2.0
146397004.6590.6583,2,10,5.0,2.5
146416048.6617.6617,4,40,9.0,2.25
146591291.6713.6713,6,81,8.0,1.3333333333333333
146595496.6902.6902,1,9,1.0,1.0
146597115.6927.6927,5,94,8.0,1.6
146599323.7134.7134,2,10,4.0,2.0
146599574.7163.7163,1,2,2.0,2.0
146603089.7170.7170,8,127,13.0,1.625
132460131.12604.12604,1,3,2.0,2.0
132460131.12612.12604,3,35,5.0,1.6666666666666667
132467197.12687.12687,9,84,17.0,1.8888888888888888
132662410.11977.11977,5,36,8.0,1.6
132667928.12061.12061,7,124,14.0,2.0
220732800.2931.2931,1,4,2.0,2.0
220732800.2941.2931,4,51,7.0,1.75
220855741.3094.3094,1,41,1.0,1.0
220856668.3182.3182,1,16,2.0,2.0
220862637.3220.3220,1,4,2.0,2.0
220862637.3230.3220,3,18,5.0,1.6666666666666667
220919311.3303.3303,2,22,3.0,1.5
221039185.3359.3359,1,5,2.0,2.0
226034647.3371.3371,2,18,2.0,1.0
215798673.8775.8775,1,6,2.0,2.0
215798673.8789.8775,1,5,2.0,2.0
215799392.8800.8800,3,11,6.0,2.0
215815684.8828.8828,4,74,6.0,1.5
215882646.8993.8993,11,160,20.0,1.8181818181818181
215180756.8562.8562,2,11,4.0,2.0
215180756.8593.8562,5,49,9.0,1.8
215565577.8780.8780,2,35,3.0,1.5
215570327.8870.8870,3,60,5.0,1.6666666666666667
215574503.9003.9003,9,95,18.0,2.0
215593625.9229.9229,1,7,2.0,2.0
70595250.11763.11763,2,4,4.0,2.0
70595250.11774.11763,5,54,10.0,2.0
70602286.11867.11867,3,40,7.0,2.3333333333333335
70605526.11960.11960,4,48,7.0,1.75
72213272.12073.12073,2,15,3.0,1.5
72226256.12114.12114,1,20,1.0,1.0
67444928.11043.11043,2,4,4.0,2.0
67444928.11065.11043,1,13,1.0,1.0
67467909.11120.11120,2,2,4.0,2.0
67543704.11127.11127,1,11,2.0,2.0
67568029.11155.11155,2,5,5.0,2.5
40881974.82973.82973,1,4,2.0,2.0
40881974.82983.82973,3,24,4.0,1.3333333333333333
40882693.83157.83157,16,174,23.0,1.4375
40883101.83594.83594,1,6,1.0,1.0
40889673.83613.83613,8,141,16.0,2.0
40896568.84562.84562,1,7,2.0,2.0
40896568.84578.84562,4,42,6.0,1.5
40897200.84730.84730,10,169,14.0,1.4
40897595.85132.85132,5,35,8.0,1.6
454407975.1232.1232,1,5,2.0,2.0
454407975.1244.1232,1,13,1.0,1.0
454408133.1376.1376,1,14,1.0,1.0
454408935.1406.1406,2,7,4.0,2.0
454956608.1607.1607,1,3,2.0,2.0
454956608.1616.1607,1,2,2.0,2.0
454957289.1642.1642,1,22,1.0,1.0
454957587.1691.1691,1,18,3.0,3.0
454957985.1739.1739,2,12,3.0,1.5
89045803.11389.11389,1,4,2.0,2.0
89045803.11399.11389,4,31,9.0,2.25
89050608.11474.11474,1,14,1.0,1.0
89189633.11525.11525,1,7,1.0,1.0
87270554.7356.7356,1,6,2.0,2.0
87270554.7375.7356,4,51,9.0,2.25
87350446.7535.7535,1,11,2.0,2.0
87503947.7560.7560,5,108,13.0,2.6
87538235.7791.7791,1,4,2.0,2.0
434004839.10274.10274,1,1,2.0,2.0
434004839.10281.10274,2,29,3.0,1.5
434005163.10353.10353,1,13,2.0,2.0
434006131.10388.10388,1,30,2.0,2.0
434006304.10462.10462,2,33,4.0,2.0
433999391.9236.9236,1,3,2.0,2.0
433999391.9244.9236,1,46,1.0,1.0
433999852.9350.9350,5,46,11.0,2.2
434000762.9834.9834,1,26,3.0,3.0
434000907.9886.9886,1,5,2.0,2.0
434001261.9906.9906,4,92,4.0,1.0
434004408.10106.10106,1,20,2.0,2.0
249816928.4402.4402,1,3,2.0,2.0
249816928.4410.4402,7,181,15.0,2.142857142857143
249834717.4901.4901,5,48,11.0,2.2
249838614.5018.5018,3,42,6.0,2.0
242190235.3043.3043,1,3,2.0,2.0
242190235.3051.3043,2,16,4.0,2.0
242285858.3067.3067,3,37,6.0,2.0
242288869.3150.3150,1,35,1.0,1.0
242554854.3234.3234,2,38,2.0,1.0
242574371.3321.3321,7,98,14.0,2.0
242725446.3564.3564,3,29,6.0,2.0
242736585.3629.3629,1,5,2.0,2.0
242798301.3642.3642,5,81,11.0,2.2
242827568.3824.3824,3,66,3.0,1.0
243225930.3976.3976,4,43,7.0,1.75
69769376.16489.16489,1,1,2.0,2.0
69769376.16495.16489,2,15,4.0,2.0
69769671.16537.16537,1,16,1.0,1.0
69771644.16576.16576,2,34,3.0,1.5
73120665.16783.16783,1,2,2.0,2.0
73120665.16791.16783,4,58,5.0,1.25
73193193.16924.16924,2,53,5.0,2.5
73208256.17039.17039,4,46,8.0,2.0
73209613.17152.17152,2,48,2.0,1.0
73211225.17259.17259,1,25,1.0,1.0
177610439.70966.70966,1,7,2.0,2.0
177610439.70982.70966,4,59,6.0,1.5
177711451.73350.73350,2,46,5.0,2.5
177712653.73457.73457,6,104,8.0,1.3333333333333333
177822111.75440.75440,2,30,3.0,1.5
177238751.62470.62470,3,29,8.0,2.6666666666666665
177309940.62537.62537,6,80,14.0,2.3333333333333335
177310866.62881.62881,4,64,5.0,1.25
177312320.63147.63147,2,10,3.0,1.5
275729431.56050.56050,1,4,2.0,2.0
275729431.56060.56050,2,28,3.0,1.5
275730453.56180.56180,2,42,2.0,1.0
275944249.58317.58317,3,19,6.0,2.0
276056275.58384.58384,1,19,1.0,1.0
277904646.63907.63907,1,5,2.0,2.0
277904646.63919.63907,2,16,3.0,1.5
278015584.63955.63955,2,36,3.0,1.5
278016795.64036.64036,2,13,4.0,2.0
278026438.64067.64067,2,10,3.0,1.5
278029703.64093.64093,3,47,6.0,2.0
278032832.64215.64215,3,44,3.0,1.0
278033745.64324.64324,4,52,7.0,1.75
278034478.64447.64447,2,8,3.0,1.5
278035856.64471.64471,2,15,5.0,2.5
278042297.64516.64516,4,28,5.0,1.25
278045756.64589.64589,5,88,10.0,2.0
278046563.64809.64809,2,21,2.0,1.0
115857386.6977.6977,1,7,3.0,3.0
115857386.7013.6977,4,84,11.0,2.75
115911696.7257.7257,1,19,2.0,2.0
143688858.5870.5870,1,19,2.0,2.0
128684050.6175.6175,2,12,3.0,1.5
128689536.6205.6205,8,170,16.0,2.0
129208221.6577.6577,7,35,11.0,1.5714285714285714
454574584.2270.2270,1,4,2.0,2.0
454574584.2280.2270,5,79,8.0,1.6
454597230.2591.2591,4,67,4.0,1.0
454600713.2762.2762,3,126,4.0,1.3333333333333333
454605315.3031.3031,7,103,10.0,1.4285714285714286
454607343.3269.3269,4,55,6.0,1.5
454650578.3390.3390,6,130,10.0,1.6666666666666667
454680248.3693.3693,5,88,6.0,1.2
455107185.1831.1831,2,8,5.0,2.5
455107185.1850.1831,6,78,12.0,2.0
455157940.2148.2148,6,99,9.0,1.5
455181439.2592.2592,3,59,4.0,1.3333333333333333
455181794.2858.2858,5,52,7.0,1.4
20617264.0.0,1,2,2.0,2.0
20617264.10.0,3,160,4.0,1.3333333333333333
31286918.401.401,4,40,8.0,2.0
31598610.488.488,1,11,3.0,3.0
41265410.401.401,5,116,8.0,1.6
25461244.1080.1080,1,6,2.0,2.0
25461244.1094.1080,2,62,4.0,2.0
25496536.1231.1231,3,136,6.0,2.0
30632315.1530.1530,3,36,6.0,2.0
30660157.1640.1640,1,12,1.0,1.0
183659104.7892.7892,1,6,2.0,2.0
183659104.7909.7892,6,155,12.0,2.0
183660353.8442.8442,3,26,6.0,2.0
183660857.8505.8505,2,12,4.0,2.0
180191077.3470.3470,1,6,2.0,2.0
180191077.3489.3470,4,70,7.0,1.75
180197825.3670.3670,4,32,8.0,2.0
180460019.3849.3849,2,35,3.0,1.5
180461018.3941.3941,2,37,4.0,2.0
180561219.3514.3514,4,86,4.0,1.0
168710659.62.62,1,3,2.0,2.0
168710659.70.62,1,22,2.0,2.0
168712778.117.117,4,83,6.0,1.5
168713052.303.303,3,26,3.0,1.0
168713274.367.367,3,36,5.0,1.6666666666666667
168037626.2717.2717,1,8,2.0,2.0
168037626.2742.2717,6,83,10.0,1.6666666666666667
168040373.2954.2954,2,73,4.0,2.0
168056473.3108.3108,1,7,3.0,3.0
168059334.3130.3130,1,10,1.0,1.0
168059514.3155.3155,1,8,1.0,1.0
168059657.3182.3182,1,5,1.0,1.0
325725436.7007.7007,1,1,2.0,2.0
325725436.7013.7007,1,9,1.0,1.0
325735002.7034.7034,11,99,23.0,2.090909090909091
325752013.7329.7329,2,10,4.0,2.0
324034622.5371.5371,1,4,2.0,2.0
324034622.5381.5371,1,15,2.0,2.0
324051896.5417.5417,4,44,6.0,1.5
324196575.5552.5552,2,10,6.0,3.0
324217781.5591.5591,2,10,4.0,2.0
324221983.5635.5635,2,13,5.0,2.5
324233336.5677.5677,4,35,6.0,1.5
209905957.8322.8322,1,4,2.0,2.0
209905957.8332.8322,1,21,2.0,2.0
209979357.8378.8378,0,0,0.0,
209982215.8380.8380,3,35,5.0,1.6666666666666667
209984338.8459.8459,1,1,2.0,2.0
209985237.8465.8465,1,1,2.0,2.0
209999969.8472.8472,1,4,2.0,2.0
210016508.8486.8486,1,4,2.0,2.0
210163780.8497.8497,1,20,3.0,3.0
210168535.8541.8541,1,2,2.0,2.0
209755041.7801.7801,1,3,2.0,2.0
209755041.7809.7801,5,100,8.0,1.6
209755835.8033.8033,2,17,4.0,2.0
209756407.8082.8082,6,66,11.0,1.8333333333333333
209814852.8230.8230,1,13,1.0,1.0
128818551.16567.16567,2,2,4.0,2.0
128926055.17238.17238,2,22,5.0,2.5
129116986.17733.17733,4,34,7.0,1.75
114627125.3150.3150,1,5,2.0,2.0
114627125.3162.3150,3,30,6.0,2.0
114640467.3229.3229,4,59,6.0,1.5
114644963.3362.3362,2,36,2.0,1.0
114662378.3444.3444,8,127,14.0,1.75
114662726.3735.3735,1,2,2.0,2.0
114735784.3741.3741,1,10,1.0,1.0
114743500.3765.3765,2,32,3.0,1.5
114867992.3837.3837,1,22,1.0,1.0
43745232.30298.30298,1,10,2.0,2.0
43745232.30320.30298,3,53,3.0,1.0
43750324.31447.31447,2,15,2.0,1.0
43752999.31588.31588,1,25,1.0,1.0
69195836.51934.51934,1,2,2.0,2.0
69195836.51942.51934,3,91,3.0,1.0
81081274.52419.52419,1,1,2.0,2.0
93217034.52614.52614,3,45,6.0,2.0
23445520.8648.8648,2,2,4.0,2.0
23445520.8658.8648,8,161,14.0,1.75
23470081.9020.9020,3,54,4.0,1.3333333333333333
23481486.9140.9140,2,55,4.0,2.0
23485922.8018.8521,18,355,29.0,1.6111111111111112
23619845.9597.9597,2,25,3.0,1.5
24509212.1478.1478,3,79,4.0,1.3333333333333333
23619937.12859.12924,1,5,2.0,2.0
23619937.12871.12924,4,60,6.0,1.5
23624040.12934.12934,2,30,5.0,2.5
24164771.13558.13558,14,306,19.0,1.3571428571428572
13760425.74698.74698,2,4,4.0,2.0
13760425.74709.74698,3,64,4.0,1.3333333333333333
13772856.76185.76185,4,48,6.0,1.5
13821417.77892.77892,1,7,1.0,1.0
13768808.75261.75261,1,7,2.0,2.0
13768808.75277.75261,3,39,5.0,1.6666666666666667
13772022.75363.75363,3,24,5.0,1.6666666666666667
13772494.75952.75952,3,47,4.0,1.3333333333333333
13810553.78165.78165,2,14,3.0,1.5
13821315.78203.78203,1,5,1.0,1.0
13821393.78219.78219,8,177,13.0,1.625
187051677.3504.3504,1,1,2.0,2.0
187051677.3510.3504,2,9,4.0,2.0
187051888.3559.3559,1,9,2.0,2.0
187051962.3579.3579,1,2,2.0,2.0
187052092.3583.3583,1,6,2.0,2.0
187052781.3597.3597,2,40,2.0,1.0
186964574.2439.2439,2,5,4.0,2.0
186964574.2454.2439,3,37,6.0,2.0
186965545.2623.2623,1,11,2.0,2.0
187045266.2896.2896,2,16,5.0,2.5
187045701.2950.2950,1,16,1.0,1.0
187046092.2982.2982,2,9,2.0,1.0
11331921.17573.17573,1,1,2.0,2.0
11331921.17579.17573,11,129,17.0,1.5454545454545454
11332423.17921.17921,1,32,2.0,2.0
11333285.18108.18108,3,40,6.0,2.0
11538354.18483.18483,1,4,3.0,3.0
11538354.18495.18483,2,24,3.0,1.5
11538578.18557.18557,2,17,4.0,2.0
11538763.18596.18596,2,17,3.0,1.5
11538877.18667.18667,3,21,7.0,2.3333333333333335
11539044.18737.18719,2,13,5.0,2.5
11539095.18771.18771,2,31,3.0,1.5
11539410.18845.18845,2,10,4.0,2.0
202186098.20684.20684,1,8,2.0,2.0
202186098.20704.20684,1,6,1.0,1.0
202186365.20718.20718,2,9,4.0,2.0
202193864.20739.20739,1,31,1.0,1.0
202194074.20810.20810,2,4,6.0,3.0
202674525.22385.22385,1,3,2.0,2.0
202674525.22398.22385,3,37,5.0,1.6666666666666667
202726383.22515.22515,2,13,5.0,2.5
202728481.22545.22545,4,64,9.0,2.25
202728886.22717.22717,2,13,4.0,2.0
119685468.7818.7808,1,2,2.0,2.0
119685468.7826.7808,2,23,2.0,1.0
119724845.8151.8151,4,36,8.0,2.0
119877636.8500.8500,3,26,5.0,1.6666666666666667
120051909.8801.8801,1,3,2.0,2.0
120051909.8809.8801,4,39,7.0,1.75
120071366.8897.8897,1,38,1.0,1.0
120331255.10808.10808,3,30,5.0,1.6666666666666667
120332211.10919.10919,3,22,6.0,2.0
120558642.11738.11738,1,6,2.0,2.0
72044395.15069.15069,1,5,3.0,3.0
72044395.15081.15069,2,78,2.0,1.0
75828230.15438.15438,2,38,2.0,1.0
77432170.15527.15527,6,70,12.0,2.0
71816007.14000.14000,1,4,2.0,2.0
71816007.14012.14000,3,45,4.0,1.3333333333333333
71864795.14118.14118,3,78,5.0,1.6666666666666667
71866858.14290.14290,8,124,13.0,1.625
287030104.15570.15570,2,8,5.0,2.5
287030104.15591.15570,2,43,6.0,3.0
287031257.15699.15699,2,22,3.0,1.5
287031557.15754.15754,1,11,3.0,3.0
287038635.15780.15780,2,15,4.0,2.0
287039147.15814.15814,1,25,1.0,1.0
287040669.15872.15872,2,28,3.0,1.5
287042261.15872.15872,2,35,4.0,2.0
287043498.15950.15950,5,59,9.0,1.8
287045755.15635.15635,2,16,3.0,1.5
287049491.16202.16202,1,8,2.0,2.0
287098797.16221.16221,1,3,2.0,2.0
287098797.16229.16221,1,2,2.0,2.0
287106894.16254.16254,2,19,4.0,2.0
287107249.16295.16295,1,5,2.0,2.0
241750239.99787.99787,1,3,2.0,2.0
241750239.99795.99787,1,8,2.0,2.0
241755217.99994.99994,3,49,6.0,2.0
241757112.100228.100228,8,114,17.0,2.125
241759509.100481.100481,3,46,7.0,2.3333333333333335
241762723.100754.100754,3,56,5.0,1.6666666666666667
241763897.101058.101058,1,1,2.0,2.0
241764906.101286.101286,5,136,10.0,2.0
241764951.101587.101587,1,1,2.0,2.0
242050422.102490.102490,3,79,6.0,2.0
241764483.101294.101294,1,3,2.0,2.0
241764483.101302.101294,2,8,4.0,2.0
241764797.101320.101320,2,5,4.0,2.0
241765201.101638.101638,2,14,3.0,1.5
319027383.10868.10868,1,4,2.0,2.0
319027383.10878.10868,7,122,12.0,1.7142857142857142
319030457.11257.11257,3,75,5.0,1.6666666666666667
319031475.11418.11418,4,104,5.0,1.25
306471894.3660.3660,2,5,4.0,2.0
306471894.3673.3660,1,11,2.0,2.0
306472213.3696.3696,3,34,5.0,1.6666666666666667
306474755.3774.3774,2,14,4.0,2.0
289437727.9566.9566,1,3,2.0,2.0
289437727.9574.9566,2,42,4.0,2.0
289439438.9680.9680,2,26,3.0,1.5
289442741.9736.9736,1,16,2.0,2.0
289911799.5115.5115,1,11,2.0,2.0
289911799.5153.5115,3,33,7.0,2.3333333333333335
289913299.5243.5243,3,61,6.0,2.0
289919006.5391.5391,2,13,3.0,1.5
289920053.5434.5434,4,40,8.0,2.0
289936369.5528.5528,5,56,10.0,2.0
436369509.11559.11559,1,2,2.0,2.0
436369509.11570.11559,8,65,12.0,1.5
436370147.11662.11662,2,28,3.0,1.5
436439620.11738.11738,3,12,7.0,2.3333333333333335
437269947.14688.14688,1,8,2.0,2.0
437269947.14712.14688,3,36,5.0,1.6666666666666667
437270351.14810.14810,3,34,5.0,1.6666666666666667
437274392.14886.14886,4,33,6.0,1.5
437275515.14977.14977,1,10,1.0,1.0
327377531.3612.3612,1,3,2.0,2.0
327377531.3620.3612,9,186,11.0,1.2222222222222223
327426682.4019.4019,1,3,2.0,2.0
327450553.4027.4027,4,55,6.0,1.5
327469696.4154.4154,2,13,3.0,1.5
327478300.4188.4188,3,47,4.0,1.3333333333333333
327485832.4294.4294,2,25,3.0,1.5
327486636.4352.4352,1,1,2.0,2.0
328100374.7624.7624,1,3,2.0,2.0
328100374.7632.7624,3,15,6.0,2.0
328108693.7665.7665,4,60,7.0,1.75
328111047.7813.7813,7,137,9.0,1.2857142857142858
328227944.8314.8314,5,72,8.0,1.6
328252620.8491.8491,7,124,13.0,1.8571428571428572
273320587.1690.1690,2,1,3.0,1.5
273320587.1697.1690,1,6,2.0,2.0
273320748.1710.1710,3,2,6.0,2.0
273356219.1717.1717,1,9,2.0,2.0
273276496.704.704,1,4,2.0,2.0
273276496.714.704,5,47,10.0,2.0
273307368.888.888,2,26,5.0,2.5
273308655.961.961,3,9,6.0,2.0
273375707.985.985,5,91,7.0,1.4
153067091.184.0,1,7,2.0,2.0
153067091.206.0,21,300,35.0,1.6666666666666667
156786107.939.939,2,45,3.0,1.5
163158984.1161.1161,10,113,19.0,1.9
343598116.2638.2638,2,22,3.0,1.5
153067091.453.0,1,7,2.0,2.0
153067091.475.0,2,29,3.0,1.5
155322469.553.553,9,111,15.0,1.6666666666666667
155806928.1535.1535,4,46,8.0,2.0
155826713.2056.2056,1,3,2.0,2.0
155849844.2076.2076,1,35,1.0,1.0
155851404.2170.2160,4,41,10.0,2.5
155872793.2363.2363,1,38,1.0,1.0
155875656.2453.2453,1,41,1.0,1.0
155899078.1680.1680,10,119,20.0,2.0
155950993.1854.1854,1,16,2.0,2.0
303378306.30420.30420,2,8,4.0,2.0
303378306.30443.30420,2,25,4.0,2.0
303392323.30571.30571,1,9,2.0,2.0
303392944.30592.30592,1,12,1.0,1.0
303401008.30621.30621,2,14,3.0,1.5
303449612.30773.30773,3,25,6.0,2.0
303452504.30930.30930,1,18,1.0,1.0
303454579.31040.31040,3,42,7.0,2.3333333333333335
303455587.31141.31141,3,22,4.0,1.3333333333333333
303464344.31333.31333,4,54,6.0,1.5
303504262.31578.31578,2,15,3.0,1.5
303538710.31618.31612,3,25,5.0,1.6666666666666667
303556943.31682.31682,3,31,6.0,2.0
303582117.31756.31756,2,13,4.0,2.0
303586264.31798.31798,1,14,1.0,1.0
303594918.31832.31832,2,12,4.0,2.0
303604222.31874.31874,2,14,2.0,1.0
303657074.33255.33255,2,8,3.0,1.5
304118281.17746.17746,2,33,3.0,1.5
303373601.29884.29884,1,5,2.0,2.0
303373601.29900.29884,6,94,9.0,1.5
303376726.30188.30188,3,37,5.0,1.6666666666666667
303401718.30420.30420,3,47,3.0,1.0
303454282.30677.30677,2,6,3.0,1.5
303456119.30709.30709,4,58,6.0,1.5
303464551.30846.30846,2,25,3.0,1.5
303605213.30936.30936,1,2,2.0,2.0
303606959.30941.30941,5,66,7.0,1.4
303614681.31166.31166,9,137,12.0,1.3333333333333333
303626553.31566.31566,4,133,7.0,1.75
303631778.31873.31873,4,44,8.0,2.0
204134114.13536.13536,1,9,2.0,2.0
204134114.13559.13536,1,7,2.0,2.0
204134986.13574.13574,2,27,4.0,2.0
204139631.13635.13635,4,15,9.0,2.25
204141626.13689.13689,5,183,6.0,1.2
204144539.14108.14108,4,30,9.0,2.25
204048265.12399.12399,1,5,2.0,2.0
204048265.12411.12399,4,34,8.0,2.0
204050086.12496.12496,3,37,6.0,2.0
204050366.12580.12580,1,10,2.0,2.0
204051879.12580.12580,5,72,9.0,1.8
107319885.27209.0,1,6,2.0,2.0
107319885.27225.0,4,96,11.0,2.75
107376039.27436.27436,7,150,16.0,2.2857142857142856
107400660.27768.27768,8,109,16.0,2.0
107404306.28023.28023,6,137,10.0,1.6666666666666667
107319885.2036.0,1,2,3.0,3.0
107319885.2044.0,6,97,12.0,2.0
113646207.2258.2258,4,38,6.0,1.5
113667450.2341.2341,3,38,3.0,1.0
114626366.2438.2438,2,19,4.0,2.0
168899245.6840.6840,2,9,4.0,2.0
168899245.6862.6840,5,77,10.0,2.0
168941347.7060.7060,2,22,5.0,2.5
168957903.7115.7115,3,12,6.0,2.0
162766001.2409.2409,2,10,4.0,2.0
162766001.2432.2409,6,81,8.0,1.3333333333333333
162770113.2620.2620,7,89,12.0,1.7142857142857142
162775518.2849.2849,5,45,8.0,1.6
162776180.2956.2956,2,25,3.0,1.5
162791351.3026.3026,3,36,5.0,1.6666666666666667
162791625.3109.3109,3,15,5.0,1.6666666666666667
188854330.5411.5411,1,5,2.0,2.0
188854330.5425.5411,6,73,9.0,1.5
188854985.5583.5583,5,58,6.0,1.2
188855875.5711.5711,5,60,7.0,1.4
170898748.10814.10814,1,8,2.0,2.0
170898748.10832.10814,4,34,11.0,2.75
170898914.10942.10942,3,58,5.0,1.6666666666666667
170899238.11075.11075,5,46,9.0,1.8
170899612.11188.11188,3,45,5.0,1.6666666666666667
170900019.11291.11291,4,24,7.0,1.75
170900207.11355.11355,3,34,4.0,1.3333333333333333
90992752.10026.10026,1,2,2.0,2.0
90992752.10033.10026,1,8,1.0,1.0
90994383.10050.10050,1,6,2.0,2.0
91035827.10062.10062,2,5,5.0,2.5
91064208.10086.10086,5,64,9.0,1.8
90973121.9218.9218,2,3,4.0,2.0
90973121.9230.9218,5,55,10.0,2.0
90973717.9284.9284,3,29,5.0,1.6666666666666667
90974703.9358.9358,2,15,4.0,2.0
311369389.67443.67443,1,7,2.0,2.0
311369389.67459.67443,2,30,5.0,2.5
311370685.69880.69880,4,66,5.0,1.25
315086978.67697.67697,3,18,5.0,1.6666666666666667
297725189.64722.64722,1,2,2.0,2.0
297725189.64730.64722,7,217,9.0,1.2857142857142858
297754362.65255.65255,5,53,11.0,2.2
298346244.65397.65397,3,27,7.0,2.3333333333333335
298355619.65456.65456,2,28,3.0,1.5
298356188.65517.65517,4,68,8.0,2.0
298357037.65676.65676,1,16,1.0,1.0
298378683.65716.65716,2,17,3.0,1.5
298457936.65757.65757,4,68,7.0,1.75
298462484.65910.65910,2,11,3.0,1.5
298466955.65937.65937,2,11,4.0,2.0
298503749.65517.65517,7,67,16.0,2.2857142857142856
298525915.66139.66139,3,46,4.0,1.3333333333333333
298542991.66241.66241,1,4,2.0,2.0
298842600.66251.66251,10,155,18.0,1.8
298858175.66603.66603,2,7,4.0,2.0
298924348.66622.66622,4,19,7.0,1.75
54798892.46388.46388,1,7,2.0,2.0
54798892.46404.46388,2,12,4.0,2.0
55803833.47035.47035,5,61,8.0,1.6
56274503.47583.47583,2,31,4.0,2.0
56292818.47663.47663,6,124,7.0,1.1666666666666667
53875133.80110.80110,1,5,2.0,2.0
53875133.80124.80110,5,125,6.0,1.2
53954239.84768.84028,1,40,1.0,1.0
53981825.85248.85248,1,10,2.0,2.0
54123805.30985.30985,3,40,5.0,1.6666666666666667
54124290.31073.31073,11,161,15.0,1.3636363636363635
54125705.31425.31425,2,33,2.0,1.0
54126059.31507.31507,3,26,7.0,2.3333333333333335
54127166.31575.31575,3,25,4.0,1.3333333333333333
97814179.5675.5675,1,5,2.0,2.0
97814179.5692.5675,2,13,4.0,2.0
97814960.5719.5719,2,24,4.0,2.0
97816524.5919.5770,5,78,7.0,1.4
97816524.5719.5719,3,69,4.0,1.3333333333333333
97820143.6220.6090,2,71,2.0,1.0
97820143.5868.5868,3,57,4.0,1.3333333333333333
97824031.5998.5998,3,43,4.0,1.3333333333333333
97824031.6478.6379,15,197,25.0,1.6666666666666667
97831102.6924.6924,1,12,1.0,1.0
100009118.8296.8296,1,5,2.0,2.0
100009118.8308.8296,8,122,15.0,1.875
100011246.8997.8567,6,137,9.0,1.5
100026889.9307.9307,15,201,24.0,1.6
226470770.5843.5833,1,7,1.0,1.0
226470770.5865.5833,7,70,13.0,1.8571428571428572
226472704.6105.6105,2,17,4.0,2.0
226506816.6133.6133,1,24,1.0,1.0
226512355.6185.6185,2,18,4.0,2.0
230801127.6228.6228,1,4,2.0,2.0
230801127.6238.6228,2,23,3.0,1.5
230801255.6286.6286,2,19,3.0,1.5
230802091.6330.6330,1,22,2.0,2.0
230802310.6375.6375,4,34,7.0,1.75
230802422.6451.6451,1,11,2.0,2.0
230802730.6474.6474,1,18,1.0,1.0
230803091.6530.6530,2,21,5.0,2.5
273753370.998.998,1,5,2.0,2.0
273753370.1013.998,4,76,7.0,1.75
273763231.1185.1185,1,27,1.0,1.0
273885030.1245.1245,2,59,2.0,1.0
273961277.1368.1368,2,38,2.0,1.0
275525233.1898.1898,1,6,2.0,2.0
275525233.1918.1898,2,9,4.0,2.0
275526034.1946.1946,4,76,5.0,1.25
275532380.2113.2113,6,109,9.0,1.5
275533325.2384.2384,1,19,1.0,1.0
275543613.2429.2429,6,65,9.0,1.5
275716831.2574.2574,4,63,7.0,1.75
275740823.2772.2772,4,43,5.0,1.25
68121124.7309.7309,2,9,3.0,1.5
68121124.7332.7309,4,42,7.0,1.75
70092575.7521.7521,2,11,4.0,2.0
70111775.7545.7545,2,38,2.0,1.0
90825950.8127.8127,2,11,4.0,2.0
90825950.8160.8127,5,141,11.0,2.2
90906914.8476.8476,13,170,21.0,1.6153846153846154
91305075.8874.8874,7,110,11.0,1.5714285714285714
91468504.9137.9137,6,55,8.0,1.3333333333333333
442499415.33980.33980,1,4,2.0,2.0
442499415.33994.33980,2,31,3.0,1.5
442520622.34062.34062,2,24,4.0,2.0
442576833.34612.34612,1,41,1.0,1.0
441682075.31853.31853,1,3,2.0,2.0
441682075.31863.31853,3,31,5.0,1.6666666666666667
441682261.31930.31930,4,45,7.0,1.75
441688978.32032.32032,4,44,6.0,1.5
441694117.32133.32133,4,30,6.0,1.5
241682277.4359.4359,1,1,2.0,2.0
241682277.4365.4359,1,15,2.0,2.0
241744148.4536.4536,2,25,3.0,1.5
241834395.4536.4536,1,1,2.0,2.0
225915818.10413.10413,1,5,2.0,2.0
225915818.10425.10413,4,52,7.0,1.75
226061360.10826.10826,5,62,8.0,1.6
226432685.14304.14304,1,20,2.0,2.0
226488762.14347.14347,14,149,28.0,2.0
202566741.4439.4439,1,7,2.0,2.0
202566741.4461.4439,2,26,5.0,2.5
202567035.4521.4521,3,23,6.0,2.0
202567197.4578.4578,1,6,2.0,2.0
202567306.4593.4593,2,4,4.0,2.0
202395411.4023.4023,1,3,2.0,2.0
202395411.4033.4023,4,38,9.0,2.25
